customer_id,first_name,last_name,phone_number,transaction_count,customer_segment,satisfaction_score
1158,James,Fernandez,+374 (78) 356683,4.0,Occasional Buyer,8
1159,Donald,Dean,+374 (80) 110635,2.0,Occasional Buyer,7
1160,Joseph,Brown,+374 (66) 367446,2.0,Occasional Buyer,3
1161,Kelly,Francis,+374 (97) 520051,2.0,Occasional Buyer,10
1162,Tammy,Nicholson,+374 (49) 410475,3.0,Occasional Buyer,5
1163,Jacqueline,Cole,+374 (67) 158503,4.0,Occasional Buyer,5
1164,Daniel,Mason,+374 (45) 439101,1.0,One-Time Buyer,9
1165,Christina,Freeman,+374 (66) 076108,3.0,Occasional Buyer,10
1166,Adam,Reilly,+374 (56) 297086,3.0,Occasional Buyer,9
1167,Jose,Edwards,+374 (93) 971643,0.0,Inactive,8
1168,Christina,Riley,+374 (64) 211128,4.0,Occasional Buyer,8
1169,Caitlin,Tran,+374 (46) 614652,2.0,Occasional Buyer,8
1170,James,Miranda,+374 (15) 311951,2.0,Occasional Buyer,8
1171,Michael,Sullivan,+374 (49) 025836,0.0,Inactive,7
1172,Rhonda,Jacobs,+374 (69) 877228,3.0,Occasional Buyer,7
1173,Gregory,Schmitt,+374 (80) 016450,0.0,Inactive,7
1174,Sara,Chambers,+374 (19) 528234,3.0,Occasional Buyer,6
1175,Samantha,Miller,+374 (65) 206339,1.0,One-Time Buyer,7
1176,Curtis,Mendoza,+374 (43) 911808,3.0,Occasional Buyer,4
1177,Eric,Valentine,+374 (53) 520075,2.0,Occasional Buyer,7
1178,James,Williams,+374 (57) 652651,0.0,Inactive,6
1179,Kristin,Rodriguez,+374 (11) 848239,2.0,Occasional Buyer,5
1180,Alexis,Levy,+374 (12) 464273,4.0,Occasional Buyer,7
1181,Michael,Wallace,+374 (83) 928491,5.0,Occasional Buyer,9
1182,Samantha,Cummings,+374 (89) 996569,3.0,Occasional Buyer,8
1183,Bruce,Davis,+374 (81) 597487,1.0,One-Time Buyer,5
1184,David,Dougherty,+374 (56) 239609,1.0,One-Time Buyer,6
1185,Kevin,Shelton,+374 (32) 561756,0.0,Inactive,8
1186,Dawn,Liu,+374 (46) 643931,4.0,Occasional Buyer,6
1187,Cynthia,Hill,+374 (52) 530861,1.0,One-Time Buyer,7
1188,Michelle,Stephens,+374 (52) 634675,1.0,One-Time Buyer,8
1189,Stephen,Martinez,+374 (41) 113797,1.0,One-Time Buyer,6
1190,Jeff,Jones,+374 (59) 733073,1.0,One-Time Buyer,7
1191,Brian,Bolton,+374 (30) 098722,5.0,Occasional Buyer,5
1192,Katelyn,Beltran,+374 (80) 738790,1.0,One-Time Buyer,6
1193,Joseph,Flores,+374 (83) 868250,2.0,Occasional Buyer,7
1194,David,Brooks,+374 (53) 116643,2.0,Occasional Buyer,5
1195,Heather,Hall,+374 (41) 971087,2.0,Occasional Buyer,8
1196,Rachael,Flores,+374 (95) 033605,2.0,Occasional Buyer,7
1197,Sarah,Martin,+374 (87) 835324,6.0,Frequent Buyer,8
1198,Mallory,Chapman,+374 (67) 250058,1.0,One-Time Buyer,7
1199,Jessica,Clark,+374 (83) 364514,1.0,One-Time Buyer,9
1200,Alejandra,Todd,+374 (68) 346044,1.0,One-Time Buyer,7
1201,John,Suarez,+374 (87) 413506,5.0,Occasional Buyer,6
1202,Toni,Brown,+374 (82) 373968,3.0,Occasional Buyer,7
1203,Christina,Johnson,+374 (11) 280256,3.0,Occasional Buyer,8
1204,Glen,Kramer,+374 (76) 015848,1.0,One-Time Buyer,7
1205,Robin,Jackson,+374 (83) 495358,3.0,Occasional Buyer,7
1206,Spencer,Klein,+374 (62) 404866,1.0,One-Time Buyer,6
1207,Kelly,Lang,+374 (47) 429121,5.0,Occasional Buyer,6
1208,Catherine,Bush,+374 (41) 574903,2.0,Occasional Buyer,5
1209,Sheryl,Hayes,+374 (69) 070464,1.0,One-Time Buyer,10
1210,Stephanie,Parks,+374 (48) 194162,0.0,Inactive,5
1211,Jeffrey,Green,+374 (85) 800699,1.0,One-Time Buyer,6
1212,Nathan,Gordon,+374 (21) 320763,4.0,Occasional Buyer,6
1213,Michelle,Robinson,+374 (78) 459942,9.0,Frequent Buyer,8
1214,Meagan,Cameron,+374 (66) 788672,1.0,One-Time Buyer,7
1215,Valerie,Wilson,+374 (73) 609273,2.0,Occasional Buyer,9
1216,Erica,Camacho,+374 (77) 774007,2.0,Occasional Buyer,6
1217,Robin,Novak,+374 (20) 190606,1.0,One-Time Buyer,7
1218,Carl,Hines,+374 (37) 069896,4.0,Occasional Buyer,6
1219,Christopher,Smith,+374 (60) 109617,2.0,Occasional Buyer,10
1220,Becky,Ball,+374 (42) 218205,2.0,Occasional Buyer,5
1221,Brenda,Vincent,+374 (66) 795503,1.0,One-Time Buyer,7
1222,Gina,Moore,+374 (87) 988399,5.0,Occasional Buyer,8
1223,Melissa,Collier,+374 (20) 315860,2.0,Occasional Buyer,8
1224,Daniel,Sanders,+374 (32) 797483,2.0,Occasional Buyer,7
1225,Steven,Sanders,+374 (51) 075799,4.0,Occasional Buyer,7
1226,Michael,Lee,+374 (43) 327812,1.0,One-Time Buyer,7
1227,Hannah,Bryant,+374 (17) 468786,2.0,Occasional Buyer,7
1228,John,Bartlett,+374 (98) 152222,0.0,Inactive,8
1229,Susan,Contreras,+374 (18) 258529,5.0,Occasional Buyer,10
1230,Melissa,Escobar,+374 (41) 130720,1.0,One-Time Buyer,6
1231,Stephanie,Navarro,+374 (56) 749212,3.0,Occasional Buyer,5
1232,Anthony,Wood,+374 (41) 376776,1.0,One-Time Buyer,7
1233,Kristen,Fletcher,+374 (79) 664043,1.0,One-Time Buyer,10
1234,Shannon,Perry,+374 (48) 545586,5.0,Occasional Buyer,6
1235,Christopher,Mcdonald,+374 (28) 654994,4.0,Occasional Buyer,9
1236,John,Sims,+374 (71) 329576,0.0,Inactive,10
1237,Alyssa,Mcdonald,+374 (39) 164066,4.0,Occasional Buyer,6
1238,Jasmine,Howell,+374 (80) 781674,3.0,Occasional Buyer,8
1239,Curtis,Morgan,+374 (33) 753659,3.0,Occasional Buyer,9
1240,Chelsea,Sloan,+374 (96) 846516,1.0,One-Time Buyer,6
1241,Beth,Estes,+374 (48) 659326,1.0,One-Time Buyer,7
1242,Sandra,Wiley,+374 (39) 046842,2.0,Occasional Buyer,6
1243,Maureen,Foster,+374 (17) 365241,1.0,One-Time Buyer,5
1244,Brianna,Jimenez,+374 (85) 042441,2.0,Occasional Buyer,6
1245,Barbara,White,+374 (87) 385261,1.0,One-Time Buyer,5
1246,Adam,Allen,+374 (52) 117343,1.0,One-Time Buyer,7
1247,Jacob,Yang,+374 (73) 596960,2.0,Occasional Buyer,6
1248,Michael,Jones,+374 (15) 910629,2.0,Occasional Buyer,7
1249,Heather,Thomas,+374 (66) 020229,3.0,Occasional Buyer,5
1250,Tracy,Bradford,+374 (92) 009877,5.0,Occasional Buyer,7
1251,Jennifer,Jennings,+374 (30) 202714,4.0,Occasional Buyer,8
1252,Jennifer,Barnett,+374 (13) 671503,1.0,One-Time Buyer,4
1253,Christopher,Barnett,+374 (61) 165463,2.0,Occasional Buyer,8
1254,Marissa,Nelson,+374 (49) 123815,2.0,Occasional Buyer,9
1255,Cheryl,Smith,+374 (73) 772264,3.0,Occasional Buyer,5
1256,Pamela,Anderson,+374 (66) 400670,6.0,Frequent Buyer,10
1257,Ethan,Mills,+374 (33) 291656,2.0,Occasional Buyer,8
1258,Kevin,Olson,+374 (53) 914902,6.0,Frequent Buyer,6
1259,Phillip,Cantu,+374 (11) 789718,4.0,Occasional Buyer,7
1260,Julie,Prince,+374 (78) 143353,2.0,Occasional Buyer,8
1261,Megan,Campbell,+374 (96) 528589,4.0,Occasional Buyer,7
1262,Kyle,Livingston,+374 (32) 801485,2.0,Occasional Buyer,8
1263,Monica,King,+374 (48) 070633,1.0,One-Time Buyer,6
1264,William,Meyers,+374 (88) 161547,4.0,Occasional Buyer,7
1265,Patricia,Curtis,+374 (12) 039214,3.0,Occasional Buyer,5
1266,Brian,Payne,+374 (54) 025509,0.0,Inactive,7
1267,Ronald,Jefferson,+374 (48) 243880,1.0,One-Time Buyer,6
1268,Pamela,Hill,+374 (52) 628494,3.0,Occasional Buyer,6
1269,Leslie,Mcguire,+374 (92) 020591,3.0,Occasional Buyer,9
1270,Ricky,Fisher,+374 (84) 685394,2.0,Occasional Buyer,9
1271,Amber,Crane,+374 (89) 647898,2.0,Occasional Buyer,8
1272,William,Payne,+374 (92) 804190,4.0,Occasional Buyer,5
1273,Krystal,Gilmore,+374 (40) 226727,3.0,Occasional Buyer,7
1274,Ryan,Aguirre,+374 (69) 194569,1.0,One-Time Buyer,9
1275,David,Quinn,+374 (81) 542594,4.0,Occasional Buyer,7
1276,Jodi,Molina,+374 (94) 101151,3.0,Occasional Buyer,10
1277,Aaron,Lewis,+374 (84) 013990,1.0,One-Time Buyer,8
1278,Jennifer,Raymond,+374 (69) 686086,2.0,Occasional Buyer,7
1279,Elaine,Woods,+374 (14) 216550,3.0,Occasional Buyer,7
1280,Kimberly,Leon,+374 (21) 949724,3.0,Occasional Buyer,7
1281,Justin,Morrow,+374 (67) 145419,4.0,Occasional Buyer,7
1282,Adam,Wallace,+374 (97) 267135,3.0,Occasional Buyer,8
1283,Luis,Torres,+374 (14) 236289,2.0,Occasional Buyer,8
1284,Lisa,Jimenez,+374 (64) 160358,1.0,One-Time Buyer,6
1285,Ashley,Burns,+374 (35) 049824,0.0,Inactive,5
1286,Daniel,Douglas,+374 (38) 341854,1.0,One-Time Buyer,4
1287,Sharon,Daniels,+374 (32) 007241,2.0,Occasional Buyer,8
1288,David,Woods,+374 (95) 849827,3.0,Occasional Buyer,5
1289,Willie,Dorsey,+374 (87) 929107,1.0,One-Time Buyer,4
1290,Richard,Romero,+374 (99) 045983,3.0,Occasional Buyer,8
1291,Lisa,Wilson,+374 (69) 216199,1.0,One-Time Buyer,10
1292,Brandon,Anderson,+374 (85) 337991,2.0,Occasional Buyer,7
1293,Chloe,Cruz,+374 (77) 059235,2.0,Occasional Buyer,8
1294,Charles,Ellis,+374 (36) 630595,5.0,Occasional Buyer,7
1295,Allison,Jenkins,+374 (67) 323554,2.0,Occasional Buyer,7
1296,David,Garcia,+374 (59) 540901,3.0,Occasional Buyer,8
1297,Amanda,Gonzalez,+374 (37) 548743,4.0,Occasional Buyer,7
1298,Robert,Benson,+374 (23) 692486,0.0,Inactive,7
1299,Margaret,Hoffman,+374 (56) 596586,1.0,One-Time Buyer,7
1300,Katrina,Pitts,+374 (30) 279928,6.0,Frequent Buyer,6
1301,Maria,Glass,+374 (71) 963274,3.0,Occasional Buyer,8
1302,Brian,Brown,+374 (15) 078018,2.0,Occasional Buyer,7
1303,Anna,Cherry,+374 (26) 132444,0.0,Inactive,6
1304,Stephanie,Davidson,+374 (24) 693009,3.0,Occasional Buyer,8
1305,Jimmy,Bowers,+374 (73) 463152,5.0,Occasional Buyer,6
1306,Walter,Zimmerman,+374 (21) 850464,1.0,One-Time Buyer,7
1307,Lucas,Benitez,+374 (12) 972261,2.0,Occasional Buyer,7
1308,Alicia,Ward,+374 (31) 440429,2.0,Occasional Buyer,9
1309,Steven,Williams,+374 (44) 411327,2.0,Occasional Buyer,8
1310,Levi,Williams,+374 (46) 030420,1.0,One-Time Buyer,7
1311,Jay,Stephenson,+374 (62) 012912,4.0,Occasional Buyer,8
1312,Bradley,Livingston,+374 (80) 534312,2.0,Occasional Buyer,9
1313,Melissa,Bailey,+374 (72) 737734,1.0,One-Time Buyer,8
1314,Alexander,Chavez,+374 (19) 079892,0.0,Inactive,7
1315,Keith,Robinson,+374 (13) 046103,5.0,Occasional Buyer,5
1316,Mariah,Reeves,+374 (25) 663806,6.0,Frequent Buyer,5
1317,Barbara,Anderson,+374 (48) 905366,2.0,Occasional Buyer,7
1318,Amy,Yates,+374 (98) 901752,4.0,Occasional Buyer,6
1319,Michael,Floyd,+374 (94) 086191,2.0,Occasional Buyer,7
1320,Marcus,Randall,+374 (23) 993479,1.0,One-Time Buyer,7
1321,Erik,Ellis,+374 (12) 559715,4.0,Occasional Buyer,8
1322,Steven,Johnson,+374 (52) 685184,5.0,Occasional Buyer,7
1323,Susan,Harper,+374 (80) 270100,3.0,Occasional Buyer,8
1324,Kenneth,Lewis,+374 (29) 047480,2.0,Occasional Buyer,7
1325,Andrew,Frank,+374 (34) 839415,2.0,Occasional Buyer,4
1326,Mark,Hicks,+374 (73) 709363,2.0,Occasional Buyer,6
1327,Helen,Morales,+374 (24) 412788,1.0,One-Time Buyer,7
1328,Austin,Lester,+374 (90) 072725,1.0,One-Time Buyer,5
1329,Megan,Blanchard,+374 (90) 732075,6.0,Frequent Buyer,8
1330,Jacob,Peterson,+374 (38) 745600,2.0,Occasional Buyer,9
1331,Raymond,Thompson,+374 (92) 853531,2.0,Occasional Buyer,9
1332,Cheryl,Evans,+374 (24) 210936,3.0,Occasional Buyer,7
1333,Daniel,Perez,+374 (94) 050722,2.0,Occasional Buyer,9
1334,Jacob,Cook,+374 (32) 648319,2.0,Occasional Buyer,7
1335,Gwendolyn,Bennett,+374 (34) 478758,4.0,Occasional Buyer,6
1336,Paul,Mcdonald,+374 (19) 300820,2.0,Occasional Buyer,6
1337,Jacob,Davis,+374 (88) 509075,4.0,Occasional Buyer,7
1338,Cynthia,Gardner,+374 (76) 503417,1.0,One-Time Buyer,6
1339,Timothy,Anderson,+374 (79) 335406,1.0,One-Time Buyer,7
1340,Gabriel,Hernandez,+374 (21) 014592,3.0,Occasional Buyer,7
1341,Shawn,Miller,+374 (98) 773721,0.0,Inactive,7
1342,Wayne,Jensen,+374 (19) 017229,3.0,Occasional Buyer,8
1343,Joseph,Martin,+374 (17) 091290,2.0,Occasional Buyer,9
1344,Dawn,Cox,+374 (26) 583732,5.0,Occasional Buyer,8
1345,Tyrone,Martin,+374 (23) 314652,3.0,Occasional Buyer,5
1346,Francis,Knight,+374 (26) 742136,5.0,Occasional Buyer,3
1347,Edwin,Johnson,+374 (90) 710333,2.0,Occasional Buyer,8
1348,Donna,Bates,+374 (69) 956065,2.0,Occasional Buyer,5
1349,Cheryl,Pierce,+374 (69) 973883,3.0,Occasional Buyer,7
1350,Sharon,Spencer,+374 (11) 522243,0.0,Inactive,5
1351,Samantha,Reynolds,+374 (18) 937197,2.0,Occasional Buyer,4
1352,John,Green,+374 (88) 508031,2.0,Occasional Buyer,8
1353,Sandra,Martin,+374 (13) 221615,3.0,Occasional Buyer,8
1354,Jane,Sawyer,+374 (93) 810530,2.0,Occasional Buyer,6
1355,Mark,Jones,+374 (25) 411128,5.0,Occasional Buyer,3
1356,Heather,Davis,+374 (52) 759774,1.0,One-Time Buyer,6
1357,Paul,Herman,+374 (18) 936136,4.0,Occasional Buyer,8
1358,Robert,Moore,+374 (73) 568654,1.0,One-Time Buyer,5
1359,Diana,Gonzalez,+374 (51) 397907,2.0,Occasional Buyer,7
1360,Gloria,Hayes,+374 (24) 054180,1.0,One-Time Buyer,7
1361,Carrie,Smith,+374 (65) 625636,1.0,One-Time Buyer,8
1362,Eric,Dorsey,+374 (49) 805148,2.0,Occasional Buyer,7
1363,Brandy,Williams,+374 (84) 040141,1.0,One-Time Buyer,6
1364,Mark,Holmes,+374 (51) 651516,1.0,One-Time Buyer,9
1365,Sheila,Jones,+374 (24) 777240,2.0,Occasional Buyer,7
1366,Daniel,Ramirez,+374 (88) 179274,3.0,Occasional Buyer,7
1367,Sara,Koch,+374 (53) 551721,1.0,One-Time Buyer,6
1368,Joseph,Ray,+374 (27) 861630,0.0,Inactive,6
1369,Mary,Estrada,+374 (14) 954024,1.0,One-Time Buyer,6
1370,Michael,Davis,+374 (21) 835240,3.0,Occasional Buyer,7
1371,Stephanie,Martin,+374 (22) 056604,0.0,Inactive,10
1372,Debbie,Shaw,+374 (33) 668600,3.0,Occasional Buyer,5
1373,Michael,Hampton,+374 (33) 497283,5.0,Occasional Buyer,5
1374,Haley,Rowe,+374 (50) 391250,1.0,One-Time Buyer,9
1375,Alyssa,Floyd,+374 (78) 925022,2.0,Occasional Buyer,7
1376,Marvin,Chen,+374 (58) 999626,4.0,Occasional Buyer,6
1377,Cynthia,Sampson,+374 (79) 968620,1.0,One-Time Buyer,9
1378,Jim,Shaw,+374 (40) 954897,5.0,Occasional Buyer,6
1379,Blake,Wong,+374 (66) 210173,0.0,Inactive,10
1380,Crystal,Miller,+374 (82) 198999,2.0,Occasional Buyer,8
1381,Sonya,Roach,+374 (96) 091696,5.0,Occasional Buyer,6
1382,Alan,Hill,+374 (93) 883778,4.0,Occasional Buyer,10
1383,Jason,Marks,+374 (73) 360092,0.0,Inactive,6
1384,Mark,Benton,+374 (67) 074378,1.0,One-Time Buyer,8
1385,Dana,Johnson,+374 (94) 561060,6.0,Frequent Buyer,7
1386,Ana,Miller,+374 (90) 936386,3.0,Occasional Buyer,9
1387,David,Hurley,+374 (87) 896339,5.0,Occasional Buyer,9
1388,James,Jackson,+374 (21) 005628,2.0,Occasional Buyer,7
1389,Terri,Barton,+374 (32) 312978,3.0,Occasional Buyer,6
1390,Michael,Harris,+374 (48) 956804,2.0,Occasional Buyer,8
1391,Crystal,White,+374 (31) 439234,1.0,One-Time Buyer,6
1392,Christopher,Rodriguez,+374 (75) 183743,2.0,Occasional Buyer,10
1393,Kevin,Hahn,+374 (67) 249044,0.0,Inactive,7
1394,Kelly,Taylor,+374 (44) 119280,2.0,Occasional Buyer,6
1395,Timothy,Martinez,+374 (84) 384871,2.0,Occasional Buyer,7
1396,Troy,Alexander,+374 (22) 432156,2.0,Occasional Buyer,5
1397,Micheal,Mckenzie,+374 (96) 232633,2.0,Occasional Buyer,6
1398,Elizabeth,Norton,+374 (39) 283969,0.0,Inactive,9
1399,Pamela,Parsons,+374 (89) 495211,2.0,Occasional Buyer,6
1400,Patty,Reynolds,+374 (96) 573513,3.0,Occasional Buyer,5
1401,Donald,Pugh,+374 (76) 106953,1.0,One-Time Buyer,8
1402,Todd,Delacruz,+374 (40) 802898,4.0,Occasional Buyer,9
1403,Christopher,Fritz,+374 (58) 798692,4.0,Occasional Buyer,8
1404,Andrew,Sullivan,+374 (16) 740263,1.0,One-Time Buyer,8
1405,Karen,Frazier,+374 (71) 339005,0.0,Inactive,6
1406,Amber,Fox,+374 (26) 211659,4.0,Occasional Buyer,5
1407,Johnny,Reeves,+374 (94) 308514,1.0,One-Time Buyer,9
1408,Brett,Zamora,+374 (24) 761804,1.0,One-Time Buyer,7
1409,Robert,Thomas,+374 (51) 039731,1.0,One-Time Buyer,7
1410,Tracy,Morris,+374 (82) 513770,2.0,Occasional Buyer,9
1411,Theodore,Phillips,+374 (20) 580122,2.0,Occasional Buyer,8
1412,Heather,Clark,+374 (21) 334937,5.0,Occasional Buyer,8
1413,Andrew,Frazier,+374 (90) 596430,2.0,Occasional Buyer,10
1414,Heather,Tucker,+374 (72) 959855,2.0,Occasional Buyer,6
1415,Christine,Gordon,+374 (31) 699752,1.0,One-Time Buyer,8
1416,Ronald,Graham,+374 (71) 524147,0.0,Inactive,7
1417,Cheryl,Page,+374 (27) 928842,5.0,Occasional Buyer,7
1418,Robin,Rosario,+374 (29) 131962,1.0,One-Time Buyer,9
1419,Jennifer,Martinez,+374 (63) 273086,3.0,Occasional Buyer,8
1420,Robert,Smith,+374 (61) 541966,2.0,Occasional Buyer,8
1421,Ian,Johnson,+374 (21) 304012,6.0,Frequent Buyer,9
1422,Andrew,Johnson,+374 (86) 279103,3.0,Occasional Buyer,6
1423,Christina,Henry,+374 (34) 832820,7.0,Frequent Buyer,6
1424,Robert,Barber,+374 (87) 117977,3.0,Occasional Buyer,5
1425,Carrie,Williams,+374 (72) 618929,1.0,One-Time Buyer,4
1426,Olivia,Bailey,+374 (76) 761610,1.0,One-Time Buyer,10
1427,Lisa,Fischer,+374 (49) 963185,2.0,Occasional Buyer,5
1428,Kenneth,Bennett,+374 (45) 926090,4.0,Occasional Buyer,7
1429,John,Garcia,+374 (57) 586246,3.0,Occasional Buyer,7
1430,Willie,Coleman,+374 (22) 170389,2.0,Occasional Buyer,7
1431,Seth,Cooper,+374 (49) 948927,0.0,Inactive,8
1432,Michael,Ryan,+374 (62) 636124,5.0,Occasional Buyer,8
1433,Matthew,Marquez,+374 (77) 399741,3.0,Occasional Buyer,6
1434,Craig,Wright,+374 (95) 932605,3.0,Occasional Buyer,7
1435,Tiffany,Campos,+374 (53) 759277,0.0,Inactive,7
1436,Abigail,Davis,+374 (73) 552191,1.0,One-Time Buyer,7
1437,Jessica,Bennett,+374 (57) 856692,3.0,Occasional Buyer,9
1438,Brittany,Kim,+374 (60) 642359,4.0,Occasional Buyer,8
1439,Jacob,Taylor,+374 (76) 537930,3.0,Occasional Buyer,8
1440,Andrew,Barron,+374 (90) 585670,4.0,Occasional Buyer,8
1441,Shannon,Roth,+374 (58) 590016,5.0,Occasional Buyer,9
1442,Mary,Pratt,+374 (47) 306072,0.0,Inactive,7
1443,Christopher,Skinner,+374 (80) 242527,2.0,Occasional Buyer,5
1444,Caroline,Obrien,+374 (36) 099445,3.0,Occasional Buyer,8
1445,Diane,Wilkinson,+374 (28) 145908,1.0,One-Time Buyer,6
1446,Michelle,Briggs,+374 (35) 847180,1.0,One-Time Buyer,6
1447,Jason,Moore,+374 (11) 363027,2.0,Occasional Buyer,8
1448,April,Collins,+374 (29) 843355,0.0,Inactive,9
1449,Vickie,Villanueva,+374 (61) 020612,2.0,Occasional Buyer,7
1450,Sandy,Williams,+374 (68) 565019,6.0,Frequent Buyer,7
1451,Danny,Smith,+374 (25) 182943,3.0,Occasional Buyer,10
1452,Katie,Kelly,+374 (73) 771634,2.0,Occasional Buyer,7
1453,Brian,Stephenson,+374 (49) 385147,3.0,Occasional Buyer,10
1454,Sharon,Smith,+374 (55) 519893,3.0,Occasional Buyer,8
1455,Stacey,Scott,+374 (75) 415535,6.0,Frequent Buyer,4
1456,Lynn,Patton,+374 (73) 838315,1.0,One-Time Buyer,8
1457,Rick,Caldwell,+374 (96) 312100,5.0,Occasional Buyer,8
1458,Maria,Conway,+374 (89) 575763,2.0,Occasional Buyer,9
1459,Jessica,Pennington,+374 (24) 817875,1.0,One-Time Buyer,8
1460,Daniel,Stafford,+374 (44) 508965,1.0,One-Time Buyer,7
1461,Rebecca,Silva,+374 (65) 358965,1.0,One-Time Buyer,5
1462,Kelly,Ford,+374 (93) 030668,3.0,Occasional Buyer,7
1463,William,Tucker,+374 (14) 752503,1.0,One-Time Buyer,6
1464,Dylan,Powell,+374 (47) 610031,1.0,One-Time Buyer,6
1465,Kimberly,Phillips,+374 (29) 252011,2.0,Occasional Buyer,8
1466,Matthew,Walton,+374 (62) 096757,3.0,Occasional Buyer,10
1467,Lisa,Perez,+374 (75) 124217,1.0,One-Time Buyer,8
1468,Thomas,Dunn,+374 (18) 540156,2.0,Occasional Buyer,5
1469,Michael,Pace,+374 (11) 324684,2.0,Occasional Buyer,8
1470,John,Boyer,+374 (94) 358329,0.0,Inactive,9
1471,Anthony,Watts,+374 (83) 340479,4.0,Occasional Buyer,6
1472,Michael,Petersen,+374 (76) 143914,3.0,Occasional Buyer,7
1473,Jennifer,Navarro,+374 (69) 672088,0.0,Inactive,7
1474,Joshua,Rose,+374 (59) 613023,4.0,Occasional Buyer,6
1475,Elizabeth,Johnson,+374 (88) 793969,4.0,Occasional Buyer,8
1476,Gloria,Torres,+374 (12) 404772,1.0,One-Time Buyer,7
1477,Samuel,Howard,+374 (25) 074346,2.0,Occasional Buyer,8
1478,Jon,Lambert,+374 (19) 090454,2.0,Occasional Buyer,6
1479,Brian,Garcia,+374 (75) 421745,3.0,Occasional Buyer,6
1480,Jeremy,Taylor,+374 (74) 062734,3.0,Occasional Buyer,8
1481,Ashley,Bridges,+374 (81) 274768,3.0,Occasional Buyer,6
1482,Nicholas,Sherman,+374 (27) 764740,2.0,Occasional Buyer,10
1483,Lonnie,Berry,+374 (41) 765909,2.0,Occasional Buyer,6
1484,Carrie,Evans,+374 (54) 597219,1.0,One-Time Buyer,7
1485,Andre,Rhodes,+374 (43) 813008,2.0,Occasional Buyer,8
1486,Walter,Thomas,+374 (74) 375322,3.0,Occasional Buyer,5
1487,Courtney,Johnson,+374 (42) 807357,4.0,Occasional Buyer,4
1488,Mariah,Thompson,+374 (60) 075689,2.0,Occasional Buyer,5
1489,Erik,Brooks,+374 (56) 113309,2.0,Occasional Buyer,9
1490,Gary,Patton,+374 (48) 545879,4.0,Occasional Buyer,6
1491,Crystal,Torres,+374 (44) 166421,3.0,Occasional Buyer,10
1492,Thomas,Harvey,+374 (92) 504860,3.0,Occasional Buyer,6
1493,Jacqueline,Butler,+374 (71) 071151,3.0,Occasional Buyer,7
1494,Lance,Gibson,+374 (73) 749453,0.0,Inactive,9
1495,Tyler,Flores,+374 (37) 322578,2.0,Occasional Buyer,10
1496,Tammy,Woodward,+374 (97) 221851,4.0,Occasional Buyer,10
1497,Matthew,Jones,+374 (60) 174820,4.0,Occasional Buyer,9
1498,Emma,Brown,+374 (34) 710663,5.0,Occasional Buyer,9
1499,Brittany,Lowe,+374 (32) 273504,2.0,Occasional Buyer,8
1500,Jennifer,Thompson,+374 (11) 970309,1.0,One-Time Buyer,8
1501,Ryan,Haynes,+374 (98) 568744,2.0,Occasional Buyer,6
1502,Julie,Rodriguez,+374 (79) 109500,7.0,Frequent Buyer,6
1503,Charles,Oliver,+374 (16) 705438,2.0,Occasional Buyer,7
1504,Jennifer,Brown,+374 (24) 847028,4.0,Occasional Buyer,7
1505,Misty,Marquez,+374 (16) 370363,2.0,Occasional Buyer,6
1506,Jeffrey,Morris,+374 (13) 870452,4.0,Occasional Buyer,8
1507,Lisa,Williams,+374 (53) 925562,2.0,Occasional Buyer,8
1508,Michael,Espinoza,+374 (19) 968668,6.0,Frequent Buyer,7
1509,John,Braun,+374 (29) 504180,3.0,Occasional Buyer,9
1510,Deborah,Cook,+374 (66) 717547,2.0,Occasional Buyer,5
1511,Seth,Bennett,+374 (45) 937438,3.0,Occasional Buyer,7
1512,Shannon,Johnson,+374 (34) 446071,4.0,Occasional Buyer,6
1513,Karina,Mckay,+374 (13) 309014,5.0,Occasional Buyer,4
1514,Renee,Butler,+374 (25) 132621,2.0,Occasional Buyer,7
1515,Kelly,Benson,+374 (84) 452886,4.0,Occasional Buyer,7
1516,Lauren,May,+374 (89) 043670,2.0,Occasional Buyer,9
1517,Joshua,Thomas,+374 (40) 660050,1.0,One-Time Buyer,8
1518,Jonathan,Anderson,+374 (29) 891470,1.0,One-Time Buyer,5
1519,Victoria,Montoya,+374 (77) 738372,1.0,One-Time Buyer,10
1520,Mark,Cole,+374 (86) 372268,2.0,Occasional Buyer,9
1521,Gary,Chavez,+374 (52) 166327,2.0,Occasional Buyer,8
1522,Dan,Steele,+374 (65) 780204,6.0,Frequent Buyer,7
1523,Matthew,Nguyen,+374 (73) 883709,1.0,One-Time Buyer,6
1524,James,Ewing,+374 (34) 400370,1.0,One-Time Buyer,6
1525,Christina,Simmons,+374 (82) 017453,5.0,Occasional Buyer,9
1526,John,Romero,+374 (57) 697969,0.0,Inactive,10
1527,Alexander,Newton,+374 (11) 294765,1.0,One-Time Buyer,9
1528,Sherry,Smith,+374 (26) 413462,2.0,Occasional Buyer,6
1529,Edward,Rodriguez,+374 (30) 947555,5.0,Occasional Buyer,5
1530,Monica,Morris,+374 (42) 604572,4.0,Occasional Buyer,7
1531,Andrew,Baker,+374 (96) 117495,2.0,Occasional Buyer,4
1532,Justin,Pierce,+374 (70) 343993,1.0,One-Time Buyer,7
1533,Kevin,Watkins,+374 (39) 859072,1.0,One-Time Buyer,7
1534,Jeffrey,Lucero,+374 (69) 431482,2.0,Occasional Buyer,6
